"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,4057937,169,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",748,695615229554065,695615229574146,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,170,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",756,695615229769628,695615229789788,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,171,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",764,695615229971750,695615229986070,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,172,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",772,695615230228312,695615230242672,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,173,5,"__amd_rocclr_copyBuffer",777,695615230460595,695615230462755,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,174,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",780,695615230486475,695615230490755,0,0,16,0,128,16,16,1,16,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,175,5,"__amd_rocclr_copyBuffer",782,695615230494795,695615230496715,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,176,5,"__amd_rocclr_copyBuffer",784,695615230586436,695615230588436,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,177,5,"__amd_rocclr_copyBuffer",785,695615230607476,695615230609676,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,178,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",788,695615230629836,695615230631596,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,179,5,"__amd_rocclr_copyBuffer",793,695615230721477,695615230723917,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,180,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",796,695615230743678,695615230747198,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,181,5,"__amd_rocclr_copyBuffer",801,695615230803358,695615230806038,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,182,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",804,695615230825598,695615230829119,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,183,5,"__amd_rocclr_copyBuffer",809,695615230922799,695615230925120,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,184,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",812,695615230945280,695615230948560,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,185,5,"__amd_rocclr_copyBuffer",816,695615230993200,695615230995520,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,186,5,"__amd_rocclr_copyBuffer",818,695615231045161,695615231047561,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,187,24,"k_sgd_f32(float*, float const*, float const*, int, int, int, int, float)",821,695615231068601,695615231088481,0,0,16,0,128,16,16,1,80,16,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,188,5,"__amd_rocclr_copyBuffer",823,695615231091761,695615231093481,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,189,24,"k_sgd_f32(float*, float const*, float const*, int, int, int, int, float)",830,695615231255803,695615231330244,0,0,16,0,128,16,16,1,224,64,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,190,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",838,695615231432725,695615231447045,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,191,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",846,695615231683527,695615231698087,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,192,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",854,695615231921410,695615231936050,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,193,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",862,695615232160612,695615232174932,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,194,5,"__amd_rocclr_copyBuffer",867,695615232384255,695615232386295,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,195,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",870,695615232406335,695615232410535,0,0,16,0,128,16,16,1,16,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,196,5,"__amd_rocclr_copyBuffer",872,695615232413895,695615232415735,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,197,5,"__amd_rocclr_copyBuffer",874,695615232504416,695615232506456,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,198,5,"__amd_rocclr_copyBuffer",875,695615232525736,695615232527696,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,199,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",878,695615232547736,695615232549456,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,200,5,"__amd_rocclr_copyBuffer",883,695615232635217,695615232638097,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,201,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",886,695615232658577,695615232662137,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,202,5,"__amd_rocclr_copyBuffer",891,695615232753378,695615232756138,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,203,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",894,695615232775419,695615232778739,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,204,5,"__amd_rocclr_copyBuffer",899,695615232863179,695615232865540,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,205,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",902,695615232886020,695615232889380,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,206,5,"__amd_rocclr_copyBuffer",906,695615232934260,695615232936220,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,207,5,"__amd_rocclr_copyBuffer",908,695615232989421,695615232991581,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,208,24,"k_sgd_f32(float*, float const*, float const*, int, int, int, int, float)",911,695615233013381,695615233033061,0,0,16,0,128,16,16,1,80,16,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,209,5,"__amd_rocclr_copyBuffer",913,695615233036421,695615233037901,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,210,24,"k_sgd_f32(float*, float const*, float const*, int, int, int, int, float)",920,695615233192703,695615233267184,0,0,16,0,128,16,16,1,224,64,1
